FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,4,1,94.81815994990032,6.163253753709199,94.82531,6.2956405,94.79382,6.0308666,94.80748,6.0282993,94.83896,6.293073
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,0,2,94.8005023035235,5.249978155513371,94.82063,5.328062,94.76882,5.181415,94.77996,5.175188,94.831764,5.3218355
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,1,2,95.5554946642262,5.30761175,95.53776,5.3951473,95.52604,5.389799,95.572,5.2304564,95.58372,5.235805
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,2,1,95.420374187013,5.286074061348451,95.41996,5.2965307,95.417305,5.27646,95.420975,5.275691,95.42363,5.2957616
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,3,9,95.36089617621124,5.662476342178329,95.36121,6.079767,95.2256,6.039711,95.35985,5.3203783,95.49545,5.3604345
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,4,1,95.31636345934876,5.422079912812787,95.32039,5.44221,95.30964,5.402999,95.312515,5.401749,95.323265,5.440961
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,5,1,95.42419105864056,5.4607759398663696,95.42629,5.4796743,95.42036,5.4423056,95.42206,5.441877,95.42799,5.479246
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,6,3,95.12441875990174,5.689224778025242,95.12194,5.7569566,95.08329,5.6414785,95.1289,5.6173186,95.16755,5.7327967
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,7,1,95.74627337183288,5.776667229566752,95.726654,5.8036556,95.72346,5.7993546,95.76712,5.7479653,95.770325,5.7522664
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,8,1,95.20260209729064,5.890681306504877,95.20314,5.8997917,95.198975,5.8984814,95.2021,5.8827553,95.20627,5.8840656
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,9,2,94.81231118073012,6.0479934610456425,94.81452,6.1319714,94.78316,5.9281225,94.805,5.9228044,94.836365,6.126653
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,10,1,94.7853577670759,6.098534608226615,94.7881,6.1138196,94.780556,6.1129575,94.78284,6.0814877,94.790375,6.08235
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,11,1,95.6770090375,6.139772906013363,95.705986,6.1420517,95.64794,6.1406474,95.64799,6.1376257,95.70603,6.13903
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,12,3,95.12989846654251,6.24337215034774,95.14103,6.330049,95.11181,6.3274226,95.12145,6.1575766,95.15067,6.1602025
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,13,1,95.32087731607145,6.232269636971047,95.32039,6.2343326,95.319405,6.2330947,95.32137,6.2306194,95.32235,6.231857
s1a-iw-grd-vv-20150828t115101-20150828t115121-007463-00a49b-001,14,1,95.30164657789116,6.239283216035635,95.299835,6.277663,95.298,6.277465,95.30322,6.2007613,95.30506,6.2009597
s1a-iw-grd-vv-20160130t232734-20160130t232804-009730-00e369-001,0,5,95.62911292975907,6.634930851324294,95.56979,6.4405947,95.71958,6.457837,95.69084,6.756408,95.54105,6.739166
s1a-iw-grd-vv-20160130t232734-20160130t232804-009730-00e369-001,1,1,95.78793535451074,6.676256394014962,95.79799,6.6059704,95.8056,6.6079164,95.776,6.7463737,95.76839,6.7444277
s1a-iw-grd-vv-20160130t232734-20160130t232804-009730-00e369-001,2,1,95.42150206868808,6.6180468719867,95.44552,6.58496,95.452484,6.592885,95.39891,6.649217,95.391945,6.6412916
s1a-iw-grd-vv-20160130t232734-20160130t232804-009730-00e369-001,3,1,95.31570693469116,6.541925748538259,95.343285,6.440082,95.35443,6.444661,95.28642,6.64253,95.27528,6.637951
