sensor,file_name,stripe_count,area_ratio,aspect_ratio,curvature,mean_snr,mean_contrast,norm_spacing
SAR,469.png,1,0.00017538304289282935,44.82736800345115,0.01989084293511219,0.3799226477082851,0.06121328227288111,0.0
SAR,469.png,1,0.0008978026182244747,26.05050190206796,0.0363302752293578,0.31854973888343247,0.0609204384614892,0.0
SAR,469.png,1,0.00018702036579148346,19.70873148254231,0.043725743855109966,0.5039222605461384,0.09418631852296168,0.0
SAR,614.png,2,0.06121051179915682,25.85739344347656,0.03215713725252636,0.3985189534497636,0.049964468346483396,0.20324375685021004
SAR,614.png,1,0.0007295605100708924,16.111096464922152,0.06206896551724137,0.3606150956369852,0.042197177490176985,0.0
SAR,614.png,1,0.00024318085148088836,18.361059786734398,0.053823152498932075,0.09826457948549451,0.01203998609008363,0.0
SAR,614.png,9,0.20327267473548716,7.505681354779832,0.036856635368503386,0.40478448595036576,0.04755363132570169,0.04433353314537989
SAR,614.png,1,0.0001206769017981224,29.356976518793843,0.024757804090419805,0.29354171320330846,0.032889615815914784,0.0
SAR,614.png,1,0.00035095574244357886,14.991658579250187,0.06634040239260469,0.23995416126228197,0.02744939320767852,0.0
SAR,614.png,2,0.0020318627293228197,6.21345542172485,0.05032149806875469,0.45479491636340125,0.05471942640162221,0.023401003992505068
SAR,s1a-iw-grd-vv-20171104t114300-20171104t114325-019115-02056e-001.png,10,0.13217924473664766,4.369793214292339,0.03975310393377095,1.0062378637828746,0.12318915484422284,0.02238835717819257
SAR,s1a-iw-grd-vv-20171104t114300-20171104t114325-019115-02056e-001.png,6,0.0394220948589421,2.861871208830402,0.01630459308913462,1.0582579042442004,0.1745842508412705,0.015073522173211262
SAR,s1a-iw-grd-vv-20200426t214834-20200426t214859-032304-03bcf1-001.png,9,0.14244832960594422,3.397884130092464,0.07130542287065403,0.8906544102631203,0.08204159119899451,0.018962337497506546
SAR,s1a-iw-grd-vv-20200426t214834-20200426t214859-032304-03bcf1-001.png,1,0.0006040502144857574,19.592866633484377,0.04730056406124093,0.48693461806539706,0.04426463863752387,0.0
SAR,s1a-iw-grd-vv-20200426t214834-20200426t214859-032304-03bcf1-001.png,1,0.0001198493260317901,44.957716829506516,0.02035398230088496,0.5902658547285922,0.05521610210395165,0.0
SAR,s1a-iw-grd-vv-20200426t214834-20200426t214859-032304-03bcf1-001.png,1,0.0004268161609982668,45.603322912246405,0.02092111709946105,0.8552109760389197,0.08602239446328667,0.0
SAR,s1a-iw-grd-vv-20200407t215633-20200407t215658-032027-03b33e-001.png,13,0.19249528168835273,4.628134996840675,0.044432195824799174,0.6092146432364351,0.05485943329476561,0.01994538917886693
SAR,s1a-iw-grd-vv-20200407t215633-20200407t215658-032027-03b33e-001.png,1,0.00037673096774950253,37.47529425383696,0.02580383680086463,0.9685841188720401,0.07759512205947348,0.0
SAR,s1a-iw-grd-vv-20180830t231920-20180830t231945-023482-028e71-001.png,3,0.015755335801433956,4.934224721156758,0.04145758968684341,0.5605555773591281,0.05094625457968573,0.017720500733164786
SAR,s1a-iw-grd-vv-20180830t231920-20180830t231945-023482-028e71-001.png,3,0.013963976444250736,4.320542550391891,0.042826024857092214,0.42807526608531105,0.03671494397452727,0.0342417959063528
SAR,s1a-iw-grd-vv-20161118t215611-20161118t215636-014002-01690a-001.png,10,0.16135869443923134,3.1167158127547423,0.04681881434995401,0.607654291714876,0.07592765321513395,0.021942186422570457
SAR,190.png,23,0.5425568686506494,2.8666661821595008,0.045432531664255336,0.6405482030950248,0.07832755623057361,0.013798407303975956
SAR,190.png,1,0.00013245650780531124,35.27802021203361,0.02101611915935523,0.5457370922606136,0.06925115422187485,0.0
SAR,190.png,6,0.03228568948870114,4.1588755195149245,0.07379484122070196,0.5342520648538358,0.06685230937701242,0.012893312495296322
SAR,190.png,1,0.00019907835748701752,29.324215005838504,0.028571428571428574,0.5634355297298334,0.07485598309331325,0.0
SAR,190.png,1,0.0004642435341352981,31.243606027050284,0.019337016574585635,0.6817884513008494,0.08525384726964383,0.0
SAR,209.png,16,0.1999306514283674,2.3657253037708474,0.07111798259682303,0.9084561714241479,0.1281635541150526,0.013568608435810604
SAR,209.png,1,0.0002634481157083521,30.292671000801715,0.02784084119966544,0.49013661893036115,0.07058712008728782,0.0
SAR,209.png,3,0.0115243977325451,4.318419240170266,0.13657315532325898,0.7319030039901623,0.09407300397178657,0.02410445764703019
SAR,209.png,2,0.010496139850651787,7.271122808792253,0.05015766829654407,0.6323792965294517,0.07674848645396737,0.09948075405280783
SAR,127.png,3,0.0791921536790321,7.163404092830995,0.07816739753108423,0.26465119596925657,0.04321314698717724,0.05746523348848214
SAR,127.png,3,0.023613698807746886,3.8471437454016395,0.04496302493496814,0.2996772274743758,0.05544910383625704,0.01894808934825066
SAR,127.png,1,0.00014674499057998336,28.326404666672804,0.02798165137614679,0.30215257496628095,0.06088000132398178,0.0
SAR,127.png,2,0.0022566811845394774,4.082947484237968,0.03945494190922408,0.5761638606673368,0.12051531848574745,0.017099264573890393
SAR,127.png,1,8.240325982401082e-05,32.548188013857754,0.023107003199431212,0.220470594868,0.041474066932739424,0.0
SAR,127.png,1,0.0006886451682797112,13.894972068086888,0.07142857142857144,0.02716046585785085,0.005930149595110394,0.0
SAR,s1a-iw-grd-vv-20200127t115957-20200127t120026-030986-038efa-001.png,1,9.193976470849106e-05,56.96384980730036,0.015294974508375817,0.8531731569392397,0.07623950709552221,0.0
SAR,s1a-iw-grd-vv-20200127t115957-20200127t120026-030986-038efa-001.png,1,0.00013971872820869174,38.63980095408035,0.01748807631160572,0.24507444429476363,0.020244277702764005,0.0
SAR,s1a-iw-grd-vv-20200127t115957-20200127t120026-030986-038efa-001.png,3,0.029675666370679643,6.825897258963935,0.07245102589251627,0.5766749034499111,0.052041125700891394,0.023344528536378337
SAR,s1a-iw-grd-vv-20200127t115957-20200127t120026-030986-038efa-001.png,2,0.004491805567987395,8.75265046500434,0.07887476526518988,0.6738581176623305,0.059049274244468215,0.046682880072713547
SAR,s1a-iw-grd-vv-20200127t115957-20200127t120026-030986-038efa-001.png,3,0.012217509442591368,3.039360048463979,0.08958624003192008,0.6044690747537363,0.06866102426513533,0.031360551552991695
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,2,0.0024132282837680263,6.184649905792022,0.036773910573036334,0.38478574686570766,0.031614206180632196,0.012466195522786477
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,1,0.0001090172429680028,37.875989608010336,0.01593533487297921,0.2820643609060639,0.025018107461309974,0.0
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,4,0.03854355468318715,2.4546521360375686,0.05572217047882044,0.49273870134826525,0.041069303662878164,0.021070032628248768
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,2,0.005386733764293328,1.52589333460333,0.04295541723132048,0.3507743201137032,0.037539995370632684,0.04481946584839101
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,2,0.0031709222244589164,3.5494059943481275,0.03769811447624999,0.32307694657797126,0.027502537924472405,0.02291746794992291
SAR,s1b-iw-grd-vv-20190717t094713-20190717t094742-017172-0204d0-001.png,2,0.005922318048096398,2.6449270993421297,0.035160776651475954,0.35859404866264993,0.030189806981483984,0.03217680778261529
SAR,483.png,5,0.10313046912298063,2.995388616402707,0.03668842148129896,0.3842908868708853,0.0467655241786017,0.021078508954121954
SAR,483.png,9,0.06053622027556216,2.373480311649787,0.07474094383411015,0.4817649329379714,0.05703942137903249,0.015648590414778046
SAR,483.png,1,0.0006234820960244747,28.824508860825198,0.031573361634385774,0.24182525162590204,0.02997850852261791,0.0
SAR,483.png,1,0.00017248826620176044,35.63318457175117,0.02358417377812258,0.3027371714960509,0.03547085056555473,0.0
SAR,s1a-iw-grd-vv-20191224t114402-20191224t114426-030490-037dac-001.png,11,0.12254520219208587,6.508375656418694,0.026131942034710566,1.099303322239285,0.09294157362817222,0.017954880980609
SAR,s1a-iw-grd-vv-20191224t114402-20191224t114426-030490-037dac-001.png,6,0.07172785207707477,12.19918361735938,0.04288040285884808,1.0365162463270172,0.09176614508957982,0.03441682387796443
SAR,s1a-iw-grd-vv-20191224t114402-20191224t114426-030490-037dac-001.png,1,0.0008907317080078525,37.40142783596167,0.026736896344430768,0.9607159632803939,0.08339325927169568,0.0
SAR,s1a-iw-grd-vv-20191224t114402-20191224t114426-030490-037dac-001.png,1,0.0009884698706257439,32.46609971248661,0.02805099099634505,0.7216428977369402,0.06358606836427698,0.0
SAR,s1a-iw-grd-vv-20191224t114402-20191224t114426-030490-037dac-001.png,1,0.00021835298175586215,48.680189700726736,0.01893055804773013,0.7157863947289889,0.06556440779000143,0.0
SAR,s1a-iw-grd-vv-20210427t120033-20210427t120058-037636-0470a5-001.png,11,0.07458462053522519,6.783267056534587,0.04965975323104111,0.8628454833344578,0.11126390692627992,0.009362136179281583
SAR,s1a-iw-grd-vv-20210427t120033-20210427t120058-037636-0470a5-001.png,1,0.0006580353127529359,11.90143317865391,0.08402338041889917,0.7114321375284081,0.12214547970853987,0.0
SAR,s1a-iw-grd-vv-20210427t120033-20210427t120058-037636-0470a5-001.png,1,0.0010433851302893427,30.83718094776335,0.026759519928878355,0.5859292689526057,0.1310320257077335,0.0
SAR,s1a-iw-grd-vv-20210427t120033-20210427t120058-037636-0470a5-001.png,1,0.000534057785282583,17.942823142646215,0.05573248407643312,0.7242834379518717,0.12538904472398674,0.0
SAR,6.png,41,0.6322347076777959,1.547491673723521,0.05305743464815035,0.6425504397777774,0.12300664671044105,0.022061903782091666
SAR,6.png,1,0.00032100759680581646,21.25887428563809,0.035868806699232376,0.5295852083043405,0.09787007073760809,0.0
SAR,6.png,1,0.00021026621116130607,33.44023028529434,0.028617930286179306,0.592771667129018,0.09888632876633935,0.0
SAR,370.png,8,0.30183663974352015,4.673567693759765,0.044813344271747046,0.16736735713150988,0.02677627615864065,0.046005195901800904
SAR,653.png,6,0.054148422150482656,1.1055827067361506,0.12512378834444074,0.25949907506061703,0.04256769525278298,0.03246879488359165
SAR,653.png,14,0.19847535303833475,3.143634138220172,0.06294716025757666,0.17590294387557415,0.02749686606445004,0.02686465286435471
SAR,653.png,2,0.004851832067701178,3.4520263119883148,0.1260004513823585,0.3280831545205197,0.047768015483512435,0.048901320151708824
SAR,653.png,1,0.0007548467978875095,29.589579110299763,0.027321237993596585,0.2607998555691818,0.0439331442264053,0.0
SAR,223.png,11,0.7227601158603356,1.1166162241425623,0.04172710463784547,0.5816128822937484,0.07921652916661198,0.035761067132896576
SAR,223.png,1,0.0002010086477602195,30.939635345157857,0.027586206896551724,0.3091044172061885,0.040551657565639276,0.0
SAR,223.png,3,0.00952633029564609,1.674053565488321,0.05800805952879256,0.37601679470809124,0.04795210631979236,0.03654584361130152
SAR,223.png,1,0.0001621529191216109,29.391880620771033,0.0308,0.6250114242625809,0.08105129304767125,0.0
SAR,s1a-iw-grd-vv-20210913t115129-20210913t115157-039663-04b08a-001.png,5,0.01242828226918391,1.2569444791816071,0.03726219571604721,0.6976142494029682,0.05769032705394269,0.014029596278734568
SAR,s1a-iw-grd-vv-20210913t115129-20210913t115157-039663-04b08a-001.png,14,0.15311717025374705,3.021471953336542,0.04007864423257306,0.7723837906191106,0.07271505906275752,0.01479701806587267
SAR,58.png,13,0.3492842884201721,3.222830369134169,0.040962504413076424,0.8661516971503507,0.10132321938579922,0.028080920318947822
SAR,58.png,20,0.2683893766949641,3.6858363362293685,0.06901156721752859,0.908176164258624,0.102510493826437,0.023961645359237383
SAR,58.png,2,0.0037521547509982156,7.045874454631212,0.026866257310161467,0.9330351523130829,0.1140852177324669,0.019428677206744443
SAR,58.png,2,0.010743910816210844,7.234078793846797,0.04272134144612534,0.7459107432571055,0.08751582937040334,0.055620526716746235
SAR,s1a-iw-grd-vv-20170921t214847-20170921t214912-018479-01f200-001.png,3,0.04039698812492443,6.386495803284348,0.0696459380741874,0.46496579198404747,0.04622646488841742,0.03356212229151279
SAR,s1a-iw-grd-vv-20170921t214847-20170921t214912-018479-01f200-001.png,6,0.05978067663574782,8.540594256535416,0.059446105063896935,0.5935518426217161,0.06957962474010987,0.015873466756353004
SAR,s1a-iw-grd-vv-20151230t215628-20151230t215642-009277-00d645-001.png,23,0.14734500383736027,3.654280752029235,0.0426998495489248,0.2229227877711605,0.018986281568151277,0.008847720623757252
SAR,s1a-iw-grd-vv-20180321t115101-20180321t115129-021113-02446f-001.png,4,0.02339800568654371,1.561002721959498,0.0238109802180492,0.621155389649925,0.05214178788389018,0.023935919011100426
SAR,s1a-iw-grd-vv-20180321t115101-20180321t115129-021113-02446f-001.png,18,0.22473317947196314,2.1468313752221437,0.043316317298954105,0.6373578043680644,0.057987875891038904,0.01935071286291469
SAR,s1a-iw-grd-vv-20180321t115101-20180321t115129-021113-02446f-001.png,10,0.058395992108193795,1.6949403701716772,0.03638339972694439,0.9776636779630277,0.08580638444427642,0.011330934669651365
SAR,s1a-iw-grd-vv-20180321t115101-20180321t115129-021113-02446f-001.png,1,0.00011769832928013643,37.80533943676299,0.025075010715816547,1.554542542485863,0.16946426124952108,0.0
SAR,162.png,10,0.15698819805391206,3.62845042023994,0.10753808257234429,0.8125356719358268,0.1702370249664308,0.016852370476249826
SAR,162.png,1,0.00014739590513452097,27.24988552906838,0.029914529914529912,1.262181667143836,0.2789837679917193,0.0
SAR,401.png,37,0.38106971643940213,3.513764536069315,0.04634509935174149,0.8394428053799158,0.10325467584548963,0.009133594503354157
SAR,401.png,4,0.01868709121997303,5.587984471272604,0.01630623227769328,0.6775427853431271,0.08348716839059564,0.011987561195282888
SAR,401.png,2,0.030765440072046513,4.31895259099421,0.04438970869576412,0.9115481519314543,0.12015311959483072,0.06201309283107094
SAR,401.png,1,0.00013046707335960701,29.538315283940932,0.0334075723830735,0.6207888824530153,0.08406840631540784,0.0
SAR,s1a-iw-grd-vv-20200214t214909-20200214t214934-031254-03983f-001.png,6,0.051957814884942444,1.1576155241210946,0.03891477720000031,0.6113735246466852,0.05502083281622442,0.016413700287223894
SAR,s1a-iw-grd-vv-20200214t214909-20200214t214934-031254-03983f-001.png,2,0.0027854352513221187,19.147470188430606,0.02688260649087221,0.6444992427972294,0.05176614774504609,0.09781657426842238
SAR,s1a-iw-grd-vv-20200214t214909-20200214t214934-031254-03983f-001.png,1,0.000269903120970888,17.430142006069733,0.05067909993918509,0.5096779502435252,0.041412225650164884,0.0
SAR,s1a-iw-grd-vv-20200214t214909-20200214t214934-031254-03983f-001.png,1,0.0028800965960125713,8.924829336301158,0.11204689644937484,0.7550259324092043,0.07303693929507056,0.0
SAR,s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001.png,9,0.06631673762849255,4.349658308946324,0.09055918226676947,0.9473831924719569,0.10552013927523816,0.01016636997607475
SAR,s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001.png,1,0.0011493105591441344,12.487167089877284,0.07767958003854077,0.46872861593936355,0.12662550015243942,0.0
SAR,s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001.png,6,0.05644285025560691,4.790220054276222,0.06131439262820548,0.7112384390999611,0.10512275587232532,0.01762777055678817
SAR,s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001.png,1,0.004053524900499428,9.433680800984803,0.09154159626279694,1.4781727195203418,0.1618986577053882,0.0
SAR,s1a-iw-grd-vv-20170412t120007-20170412t120032-016111-01a9ad-001.png,1,0.0006408691212614233,20.99996296125253,0.04761904761904762,0.7197907885932334,0.07562089586635037,0.0
SAR,s1a-iw-grd-vv-20200409t231834-20200409t231859-032057-03b456-001.png,9,0.08741978897911906,9.749421154882958,0.034131213003892706,1.147888288288252,0.09761367215885902,0.015484016783524469
SAR,s1a-iw-grd-vv-20200409t231834-20200409t231859-032057-03b456-001.png,5,0.07053303981365389,6.820005018597365,0.036753359550538385,1.563571045451014,0.13025689858038034,0.056698509096782174
SAR,s1a-iw-grd-vv-20190122t114329-20190122t114354-025590-02d70a-001.png,27,0.5332136272537014,1.9254592038464835,0.06023550739676727,1.2071088419456286,0.13213699476673496,0.007763271237544735
SAR,s1a-iw-grd-vv-20190122t114329-20190122t114354-025590-02d70a-001.png,4,0.018839624364508367,4.06743813642295,0.023998682329017702,1.6090210889364882,0.20228647615453105,0.018089545625170584
SAR,s1a-iw-grd-vv-20190122t114329-20190122t114354-025590-02d70a-001.png,1,0.0004869691702940049,27.919658266068524,0.027565406466998666,1.103774320790262,0.1274554450146214,0.0
SAR,s1a-iw-grd-vv-20201019t114410-20201019t114434-034865-041084-001.png,13,0.18335819232822992,4.073723055538532,0.03356754298346947,0.51080054246378,0.04712459058737266,0.022162004932122836
SAR,562.png,1,0.0001274467456636036,37.29327756258967,0.02266800401203611,0.7799808966100604,0.11140793849255354,0.0
SAR,562.png,1,0.00603455531338426,48.811757057639234,0.019258653743224437,0.7315079867879971,0.11169631204882646,0.0
SAR,562.png,4,0.054539088577481465,1.661216059857807,0.10627586700476861,0.919647072516195,0.11520594178421238,0.0338223120738513
SAR,562.png,1,0.00012358223975464724,23.61323106338348,0.03425774877650897,0.5214194822556325,0.08048916960529563,0.0
SAR,562.png,1,0.00019070819576956846,18.57602821897393,0.052240857849876275,0.6464848622604018,0.08931805107184618,0.0
SAR,172.png,7,0.1943418455065693,5.697061155059987,0.02961443741313566,0.22732630768449155,0.02654657442148035,0.029154049028881517
SAR,s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001.png,1,8.58306831723831e-06,6.777719604040266,0.0,0.2863045933854053,0.02233557412631726,0.0
SAR,s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001.png,6,0.010630912669995496,8.537488452713808,0.051629997469356204,0.15915935310932047,0.013406739695283292,0.016833917502773934
SAR,s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001.png,1,0.0019112972233921444,5.432671785643513,0.12494377979670775,0.3151350398114474,0.025638074691780678,0.0
SAR,s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001.png,12,0.03213853466154215,4.046614708601473,0.05865219991189613,0.2933687481808536,0.024690937829338146,0.01532630032876367
SAR,s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001.png,7,0.015181786452935109,1.6234490134047004,0.12734957239444958,0.29230875955193325,0.025903941468618456,0.01840845682287934
SAR,103.png,35,0.6113874605756564,1.7754377971352873,0.05403122645552286,0.8770360064813125,0.10901637189657748,0.009103303031201571
SAR,103.png,1,0.0005419463492088994,54.28081578946542,0.014263485477178423,0.797564501309187,0.09358503220177862,0.0
SAR,103.png,1,0.0005950690522597557,11.815460065879007,0.05766374071573261,0.5483674234656446,0.07116975592866434,0.0
SAR,103.png,2,0.024303578147608196,1.664072067396743,0.05309694577086075,0.6167904176451151,0.07310160266597099,0.062210581636585584
SAR,103.png,1,0.00024161404977935882,23.121726987158763,0.04216456128371458,1.0272585784711168,0.11491395148487157,0.0
SAR,103.png,1,0.00039367074429008664,23.199946084999453,0.03529288921374125,0.6237105910576323,0.08535988101770889,0.0
SAR,103.png,2,0.0030863603203004075,8.136788260986735,0.16378108544051026,1.0841003976426284,0.13977416153107025,0.05485022589489167
SAR,s1a-iw-grd-vv-20210204t114406-20210204t114430-036440-04470d-001.png,4,0.023638338682747673,3.7153629964976265,0.060930356415195355,1.0570673375878346,0.09937183406894261,0.015361783867117004
SAR,s1a-iw-grd-vv-20210204t114406-20210204t114430-036440-04470d-001.png,17,0.1896832311509229,4.348416109515794,0.0587337490595539,1.1208879392989564,0.13267841540757894,0.015601902696093723
SAR,s1a-iw-grd-vv-20210204t114406-20210204t114430-036440-04470d-001.png,2,0.0028136816978943935,2.8837727869715306,0.020558045086964374,0.9877719814993857,0.08005035997831561,0.02389715203707943
SAR,s1a-iw-grd-vv-20200210t114310-20200210t114335-031190-039617-001.png,1,0.0010587924446530325,23.485233937545303,0.036358057835391575,0.5175765206114602,0.05237578413659032,0.0
SAR,s1a-iw-grd-vv-20200210t114310-20200210t114335-031190-039617-001.png,1,0.0007593491881627001,25.709355676159326,0.03125,0.4147120856091322,0.043039744044737364,0.0
SAR,s1a-iw-grd-vv-20200210t114310-20200210t114335-031190-039617-001.png,10,0.11632739833969552,3.9166647010289974,0.02949342282939361,0.5564667278117209,0.054365830546082516,0.02639481640159561
SAR,s1a-iw-grd-vv-20200210t114310-20200210t114335-031190-039617-001.png,2,0.025751768934548336,13.52785610323147,0.06319324832115261,0.537325508902275,0.06407012465542153,0.02231290042181301
SAR,s1a-iw-grd-vv-20200210t114310-20200210t114335-031190-039617-001.png,1,0.0038452189741508547,10.643708552707542,0.09245968869419331,0.5649379125004589,0.07369877127328708,0.0
SAR,105.png,7,0.14791662074287704,6.47566506415099,0.04702724792167008,0.696435539978749,0.09395046622191967,0.06102291384599291
SAR,105.png,1,0.00035104259933987914,40.914168640235026,0.013677710643383575,0.6482872409447736,0.08864963585395695,0.0
SAR,105.png,1,0.0001714520085140947,34.2652925649174,0.027268300600551857,0.5778245595964254,0.07801079134843794,0.0
SAR,s1a-iw-grd-vv-20200123t231116-20200123t231141-030934-038d1d-001.png,4,0.03833071820504941,10.026279920522427,0.03793317753081239,1.3156989187694612,0.1049593436568126,0.03337712902755276
SAR,s1a-iw-grd-vv-20200123t231116-20200123t231141-030934-038d1d-001.png,1,0.0008044548800524368,14.199742794295334,0.06929370512606446,0.7889096434179478,0.0931034870906443,0.0
SAR,459.png,13,0.2722756809343281,2.318123173463263,0.06088538328307865,0.3627192692378895,0.04343633430398742,0.023926539115467327
SAR,447.png,3,0.07828465361908599,6.850033238780584,0.04219544765674979,0.9215815715915848,0.14237135877180976,0.0490457080484053
SAR,447.png,25,0.3521440731053058,2.768280932259003,0.026234148499083437,0.4592609829556795,0.08059717027815305,0.01745406957509518
SAR,s1a-iw-grd-vv-20170330t215639-20170330t215704-015927-01a420-001.png,7,0.06887132682545083,4.5008199243507665,0.04041771543024401,0.6045210641812243,0.058709823941660806,0.029632330110715782
SAR,429.png,26,0.8488311767578125,1.1415628409789034,0.06787784401521677,0.6450009644049478,0.1299246362664184,0.020211310803262716
SAR,429.png,1,0.0012670895202003818,15.728011522421678,0.06259271665789348,0.615122401499532,0.10923224330480616,0.0
SAR,429.png,1,0.0001916885944673423,19.726298428890587,0.05069356872635561,0.8376549922305633,0.17578294174791675,0.0
SAR,429.png,1,0.0002032462761135806,30.422958901045753,0.0283775447254781,0.8998915358527939,0.22051870344350502,0.0
SAR,618.png,7,0.48939057925639773,3.0652848897470517,0.05537508875427931,0.0663945097545859,0.008799369073068063,0.0467785536413599
SAR,s1a-iw-grd-vv-20210405t114316-20210405t114341-037315-04657a-001.png,10,0.14309666315915948,6.468150845335145,0.04606658921334907,0.8254807159023336,0.09794086806458088,0.025692925655740828
SAR,s1a-iw-grd-vv-20210405t114316-20210405t114341-037315-04657a-001.png,1,0.00023630762210841497,32.65954186242728,0.029778821203509206,0.9608776008332286,0.14067074703446586,0.0
SAR,s1a-iw-grd-vv-20210405t114316-20210405t114341-037315-04657a-001.png,3,0.006971874532976874,6.210851482432838,0.0393106722727096,0.8241065213500836,0.10271407988537333,0.010622834398520766
SAR,212.png,33,0.41994830202366984,2.4680967000632092,0.04361800914871918,0.6238307015555131,0.07907962041419771,0.015335834645211674
SAR,212.png,1,0.0005694513389100653,55.97952855907644,0.013342108412109609,0.8743820803830148,0.10017804436794876,0.0
SAR,212.png,2,0.008123049368576218,3.3812197341082415,0.041932396561247844,1.000666344820247,0.10934343995822032,0.06280496781489081
SAR,212.png,3,0.027955204807686762,5.220316722555031,0.04119283148244507,0.7955140570817033,0.10928616530200937,0.05346813838553568
SAR,212.png,1,0.00033416741877677347,27.374926383584782,0.028455284552845527,1.0387708027428204,0.1271881825503451,0.0
SAR,212.png,1,0.00046911582647660155,15.163607073318634,0.059509449135504634,0.7523881491307468,0.10516417249798722,0.0
SAR,492.png,30,0.18656934791542312,2.5683925683220172,0.06398384885581558,0.704219471975696,0.08239791384060728,0.015820943795308292
SAR,492.png,1,0.0006031479641815767,18.761621079774944,0.05039608966795887,0.22138315646908205,0.028075716974731456,0.0
SAR,s1a-iw-grd-vv-20181015t215630-20181015t215655-024152-02a435-001.png,5,0.09799756819743788,3.5005873693660554,0.041551837382553504,0.7889180332208368,0.09454853746585457,0.026134764238721034
SAR,s1a-iw-grd-vv-20200422t114401-20200422t114425-032240-03bab3-001.png,9,0.1011355604125801,8.722108584711886,0.03299157413326833,0.6780926426070647,0.06115796089391998,0.01319331472826329
SAR,s1a-iw-grd-vv-20200422t114401-20200422t114425-032240-03bab3-001.png,3,0.011186357466099195,15.033187575669409,0.029716506997014516,0.5432692025276863,0.046476224893509,0.10393711384183012
SAR,s1a-iw-grd-vv-20200422t114401-20200422t114425-032240-03bab3-001.png,1,0.0002394683458561836,54.44800343870043,0.014335868929198362,0.5857952400253462,0.046548968533307304,0.0
SAR,s1a-iw-grd-vv-20200422t114401-20200422t114425-032240-03bab3-001.png,3,0.018488790582648296,5.99650062812811,0.043409764705218144,0.8605375492668453,0.07565043966411848,0.011325133383561432
SAR,s1a-iw-grd-vv-20180409t114323-20180409t114348-021390-024d30-001.png,10,0.15785772396278475,5.460981945064944,0.05405061821575143,0.8622415818850071,0.13661857166879393,0.02060642582245894
SAR,s1a-iw-grd-vv-20180409t114323-20180409t114348-021390-024d30-001.png,3,0.040695292669779004,12.03613820189831,0.03498878709190679,0.8328802129464278,0.0943867077164992,0.05673496517092094
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,1,0.009102643234073504,13.918093754948975,0.06891230711328566,0.4397749725216722,0.046612407572211634,0.0
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,1,0.002437391247971349,13.169295392950934,0.07552439241785014,0.3163845153262713,0.02770034612253624,0.0
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,4,0.012276173775241483,3.3565041647948775,0.042777441691898364,0.7315631858529723,0.060827567217254824,0.01638005338549834
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,6,0.07123994088515939,3.705249028299081,0.02458580539346893,0.5505321725629804,0.0488062644298612,0.033505314044477826
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,1,0.0002105082821804178,58.32329069194453,0.012894205375174772,0.8977241700498254,0.06549784545689227,0.0
SAR,s1a-iw-grd-vv-20180813t213326-20180813t213351-023233-028679-001.png,1,0.00024217759963506696,41.81115261625847,0.020342814089282353,0.4559512068164231,0.0471453238407184,0.0
SAR,s1a-iw-grd-vv-20210110t231931-20210110t231956-036082-043ab1-001.png,8,0.1399842691252351,4.299732480901376,0.03372813182395675,0.43214970907237105,0.03929195395262405,0.014801911182209328
SAR,s1a-iw-grd-vv-20210110t231931-20210110t231956-036082-043ab1-001.png,2,0.005972528680803335,14.928637168950027,0.02249797726767159,0.684839163128395,0.053485445768153346,0.01943694234628188
SAR,s1a-iw-grd-vv-20210110t231931-20210110t231956-036082-043ab1-001.png,2,0.0036142543634353486,6.99488941246489,0.014396470029697923,0.6032850401531274,0.050787859474050054,0.014054411428466381
SAR,s1a-iw-grd-vv-20180817t102504-20180817t102533-023285-02882c-001.png,10,0.1343412437049878,3.894505167005168,0.07052910593142961,0.5983271392769492,0.06629761491773392,0.023686862011027016
SAR,s1a-iw-grd-vv-20180817t102504-20180817t102533-023285-02882c-001.png,4,0.03532250563004502,3.9654725877762287,0.06902930329155567,0.6899722756313763,0.10231867826716115,0.02066635481648897
