FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
S1A_IW_GRDH_1SDV_20230914T214924_20230914T214949_050329_060F3C_CA7E.SAFE,1,1,118.47348213416772,7.325494169433594,118.40912,7.231641,118.54453,7.418456,118.53825,7.4211407,118.40285,7.2343254
S1A_IW_GRDH_1SDV_20230914T214924_20230914T214949_050329_060F3C_CA7E.SAFE,2,12,119.42794594068329,6.4268708633715,119.30101,5.6794853,120.26715,6.680097,119.73645,6.9826546,118.77031,5.982043
S1A_IW_GRDH_1SDV_20230914T214924_20230914T214949_050329_060F3C_CA7E.SAFE,3,2,120.45651071169,6.322763926510328,120.44085,6.120077,120.510376,6.1231303,120.478615,6.5502205,120.40909,6.547168
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,0,2,119.73372894748417,5.935193882361778,119.77091,5.8280945,119.80592,6.0253,119.68947,6.037609,119.654465,5.8404036
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,1,1,120.07844875745272,5.799314331671464,120.02053,5.671277,120.19865,5.9461465,120.15562,5.9627466,119.9775,5.687877
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,2,1,119.33553195043946,5.754471258789062,119.372116,5.685947,119.379036,5.688387,119.298035,5.825102,119.29112,5.822662
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,3,3,119.58184312373692,5.3345033131214485,119.54223,5.0238667,119.84965,5.1139297,119.55271,5.717384,119.24529,5.627321
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,4,2,119.86586508834964,5.671474368510585,120.00553,5.5810432,120.0428,5.6525207,119.7546,5.7419825,119.71734,5.670505
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,5,1,119.81746960707406,5.51135058302119,119.89613,5.445594,119.90097,5.449257,119.73985,5.575922,119.735016,5.5722585
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,6,1,120.10895286775528,5.047994754882812,120.06959,4.9629025,120.15784,5.126753,120.14725,5.1301465,120.059006,4.966296
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,7,1,120.28267790151745,4.961132889648438,120.2852,4.836631,120.29825,4.837199,120.28004,5.0861726,120.26698,5.085604
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,8,1,120.19876278357516,4.699582162109375,120.14688,4.5969973,120.25695,4.7977448,120.250175,4.799956,120.14011,4.5992084
S1A_IW_GRDH_1SDV_20230914T214949_20230914T215014_050329_060F3C_9A26.SAFE,9,1,119.68104994041846,4.5277886953125,119.67712,4.4445667,119.68992,4.6105556,119.684814,4.6107903,119.67201,4.4448013
S1A_IW_GRDH_1SDV_20230916T213357_20230916T213422_050358_06102E_1600.SAFE,0,1,122.21136574735463,3.944362408475079,122.18301,3.8648553,122.24558,4.0140386,122.22958,4.018059,122.16701,3.8688755
