sensor,file_name,stripe_count,area_ratio,aspect_ratio,norm_spacing,mean_curvature,mean_pixel_skew,mean_pixel_kurt,mean_pixel_cv,mean_snr,mean_contrast,mean_grad_mag,mean_entropy,mean_bg_std
SAR,72.png,2,0.008627868029014829,3.9271845753041292,0.04781243379269792,0.024836664396562576,0.47459869901960106,0.3964152576395443,0.25280210523943536,0.3963607046000167,0.046103481267006134,65.1008528291182,2.1857571875991706,15.539389
SAR,72.png,4,0.047885976993429225,3.1887531475906252,0.028516232528630864,0.06165895403346369,0.6536005353006409,0.6993970593306257,0.2919551738205009,0.5200072172133778,0.06747566171212448,66.05963472406995,2.4221674773953104,17.527342
SAR,17.png,1,0.000886329598965313,30.13701143388231,0.0,0.028812167517583635,0.7264522350155902,1.1027661830831086,0.38834257170194486,0.4992337256295883,0.08547450664799239,76.02911875349844,2.5266229090322145,18.322702
SAR,17.png,5,0.1054229736328125,5.1156459105002785,0.023501991655633957,0.05451294425380966,0.5525410224165819,0.2808816003340769,0.37372274724276,0.7123806662874992,0.14479832982896318,113.325331920288,3.2836028180073726,37.056847
SAR,17.png,11,0.1780559470787182,2.4910979476281607,0.028492480707460025,0.03606650514260156,0.5736956009438211,0.9479446460243778,0.36526854340252196,0.43129446928142384,0.07605113448302502,72.80965064913515,2.395827165500449,18.406958
SAR,17.png,1,0.0021981334021900223,10.521008080567013,0.0,0.09279980034108397,0.6516845210125434,0.5759622595586196,0.4014169958418562,0.6976825133130594,0.12307633078019813,74.70824016505749,2.6856273842547465,19.873459
SAR,17.png,1,0.003198943478553984,33.283473447818295,0.0,0.025973677142089712,0.9046093076608349,1.419622415858215,0.3960613475018412,0.3987039157305776,0.06924411658960888,107.73462880558613,3.0970898413964028,28.430141
SAR,646.png,2,0.08715302031725969,8.071606780074491,0.11604959378340668,0.068590925152607,0.5790689284898733,1.0062062179839717,0.4100945114776706,0.05159437728157074,0.01031676602829575,90.17875622764602,2.479185406773257,22.106987
SAR,646.png,1,0.0035077971026549193,21.632894368808472,0.0,0.042428050772904354,0.37618687177926824,0.1121435053590849,0.35145009341152106,0.007889953930836701,0.0014059761262931688,93.87479714252181,2.424264354130457,21.091183
SAR,646.png,1,0.001363753883840857,21.735642159512622,0.0,0.04600733543530017,0.5350983470432156,0.72641122542767,0.33896798941427025,0.03921494282504603,0.006721988240471826,98.1272459325395,2.4779633363621487,21.95727
